CustomerID,FullName,DOB,Gender,City,State,Email,Phone,CustomerSegment,Status,JoinDate
1483,Nicole Johnson,23-12-1981,Male,Diazview,Pennsylvania,cfreeman@example.com,(224)204-2152x793,Regular,Active,10-04-2023
1484,Carlos Alvarez,09-06-1973,Male,Evanchester,Illinois,clarsen@example.net,967-255-1536,Premium,Active,24-06-2024
1485,Erin Frazier,14-12-2003,Male,Sharpville,North Carolina,david21@example.com,001-662-387-1979,Premium,Active,15-04-2023
1486,Jose Holloway,10-07-2003,Male,Jenniferchester,Georgia,lucaswilson@example.com,697.830.4156,VIP,Active,24-05-2024
1487,Courtney Frederick,17-09-1953,Female,New Chad,Washington,hmack@example.net,450-505-1150,Regular,Active,15-04-2024
1488,Victor Hamilton,20-11-1977,Female,Port Donna,Ohio,billy90@example.net,6002910133,Regular,Active,09-12-2022
1489,Jennifer Rodriguez,05-12-1982,Female,Cardenasshire,Ohio,joel19@example.com,5336899714,Regular,Active,07-02-2022
1490,Michael Jenkins,02-03-1995,Male,Mahoneyborough,Florida,timothy00@example.org,200-513-6622x873,New,Active,07-10-2022
1491,Kristi Simmons,13-10-1963,Male,Harrismouth,North Carolina,hmeza@example.net,+1-925-731-2177x49398,Regular,Active,22-08-2025
1492,Courtney Curtis,30-01-1988,Female,North Theodoreville,Pennsylvania,rle@example.com,(383)727-7842x4602,Regular,Active,08-09-2021
1493,John King,12-06-1991,Male,North Jamesborough,North Carolina,robert21@example.com,408-914-8320,Premium,Active,08-08-2025
1494,Bobby Ingram,15-09-1995,Female,East Rachel,Pennsylvania,victor64@example.org,372-834-2666x7083,Premium,Active,06-01-2025
1495,Regina Underwood,09-10-1967,Male,Amandaville,Colorado,jamesharrison@example.net,(874)453-1988,Regular,Active,08-05-2025
1496,Tyler Joseph,01-06-2000,Female,Millertown,New York,shawnramsey@example.org,001-916-926-6354x486,Regular,Active,26-02-2023
1497,Lauren Taylor,19-01-1983,Female,South Jason,Georgia,wellsbrian@example.org,(754)507-1034,New,Active,09-06-2023
1498,Theresa Avila,03-01-2004,Female,Joanmouth,Arizona,john93@example.net,+1-424-779-6016x96872,Regular,Inactive,17-08-2023
1499,Terri Jordan,21-07-1992,Male,South Brianville,Pennsylvania,ifoster@example.org,527.859.0176,Regular,Active,26-01-2023
1500,Nancy Hardy,05-08-1964,Female,Moranside,Michigan,edward67@example.com,706-249-8074x73674,Regular,Active,27-03-2023
1501,Lisa Brooks,15-03-1961,Male,Willisbury,Ohio,carmen05@example.net,+1-712-531-2032x6217,Premium,Active,19-10-2021
1502,Christina Mcneil,19-03-2010,Male,Swansonchester,Virginia,timothyrodriguez@example.org,-7351,New,Inactive,04-06-2024
1503,Andrew Smith,27-12-1984,Female,West Tammy,Colorado,hayesandrea@example.com,(966)571-9451x74829,Premium,Active,21-10-2022
1504,John Moran,22-11-1986,Male,New Brianna,Colorado,danielle96@example.com,(281)505-0308x17337,Premium,Active,20-05-2026
1505,William Vazquez,16-04-2001,Male,East Michellefurt,Arizona,richard68@example.net,665.509.8528x9717,Regular,Inactive,17-01-2024
1506,Henry Jensen,27-09-1991,Female,Grantstad,Virginia,alexandria71@example.com,-7676,Premium,Active,03-06-2025
1507,Emily Bennett,21-08-1958,Male,Lake Jillstad,Michigan,nmedina@example.net,761-794-4350x1880,Premium,Inactive,14-07-2023
1508,Lauren Phillips MD,12-06-1977,Female,Fisherhaven,California,walkerjack@example.com,963-353-3881x0645,Regular,Active,06-08-2022
1509,Rachel Jacobs,26-07-2003,Female,South Williambury,Massachusetts,russellgonzalez@example.net,+1-560-979-7632x30269,New,Inactive,20-02-2022
1510,Ryan Carpenter,18-06-1998,Female,Lake Kimberlymouth,California,monicabecker@example.org,(888)899-0531x39034,Regular,Active,17-04-2022
1511,Nathaniel Johnson,11-09-1991,Male,Jenkinsview,Florida,lindaacosta@example.com,636.875.6106,Regular,Inactive,15-04-2024
1512,Autumn Leblanc,22-06-1961,Male,Port Keith,Arizona,steven11@example.com,(800)482-4669x71673,Regular,Active,12-01-2026
1513,Carolyn Taylor,20-01-1986,Female,Lake Amanda,Oregon,joshua58@example.net,662-427-9033x2634,Regular,Active,06-06-2026
1514,Elizabeth Rivas,13-05-1978,Male,North Michael,Arizona,myerscathy@example.org,+1-894-366-6287x481,Premium,Active,10-10-2022
1515,Megan Wilson,16-01-1968,Female,West Mark,Oregon,janetdiaz@example.org,6605889826,Premium,Active,08-11-2021
1516,Darryl Porter,31-08-1965,Male,Tylerstad,North Carolina,juliemiller@example.org,488.231.7419x984,New,Active,08-11-2024
1517,Antonio Christian,19-07-1968,Female,Morristown,Washington,tracybeck@example.org,490.893.9241,Regular,Active,30-03-2023
1518,Sandra Townsend,13-01-1984,Female,West Penny,Pennsylvania,robertstewart@example.com,(876)933-6106x209,Regular,Active,30-04-2024
1519,Brandon Brown,11-03-1994,Male,Lake Erica,Texas,jholden@example.com,(290)250-4854x34039,VIP,Active,09-03-2023
1520,Ashley Jackson MD,26-11-1953,Female,Christopherside,Florida,reillyjulie@example.org,001-621-496-5476x41559,New,Active,15-03-2022
1521,Thomas Martinez,11-01-1971,Female,Port Sandraland,Pennsylvania,tara70@example.net,646-465-1721x491,New,Active,16-07-2023
1522,Joshua Wells,07-07-1954,Male,Coxchester,Texas,heathermurphy@example.org,(895)766-1309,Premium,Active,18-05-2023
1523,Rachel Sutton,07-04-1987,Male,Lake Shannon,Florida,oneillcynthia@example.com,+1-925-658-5886x811,Regular,Inactive,03-08-2024
1524,Ashley Lewis,10-09-1963,Female,Maryborough,Massachusetts,wmckay@example.com,(220)555-0693,Regular,Active,01-03-2026
1525,Laura Daniels,12-04-2004,Female,West Christinabury,North Carolina,barbaratorres@example.org,(594)818-7357x61430,Regular,Active,22-10-2022
1526,Sierra Clark,23-02-1961,Female,Port Royburgh,Texas,jcohen@example.com,(939)366-1215,New,Active,22-02-2025
1527,Henry Sloan,20-05-1993,Female,Lake Elizabeth,Massachusetts,kimjohnson@example.com,+1-746-794-9322x983,Regular,Active,22-05-2025
1528,Jennifer Howell,21-07-1983,Male,Davidland,Pennsylvania,patricia69@example.net,738-704-0533x4518,Regular,Inactive,13-03-2023
1529,Cody Gallegos,20-07-1962,Female,Foxton,Massachusetts,zbernard@example.net,910-535-7552x972,VIP,Active,12-08-2025
1530,Sarah Martinez,11-08-2004,Female,Port Mariachester,Florida,qwhite@example.org,+1-892-984-3152x14174,Regular,Inactive,01-03-2026
1531,Alan Turner,21-11-1979,Female,Port Lauraland,North Carolina,wendychandler@example.com,993.324.7423,Premium,Active,13-11-2022
1532,Cory Diaz,30-10-1984,Female,West Kevin,Colorado,anthony43@example.com,553.382.0365x9386,Regular,Inactive,07-03-2024
1533,Richard Arnold,05-10-1961,Male,West Shelleyshire,California,conleynoah@example.org,001-828-264-9700x39385,Regular,Inactive,22-07-2021
1534,Daniel Frazier,21-01-1976,Female,Kevinmouth,Arizona,npatterson@example.net,708-948-2782,Regular,Active,22-11-2022
1535,Stanley Glover,02-10-1983,Male,North Jonathon,Arizona,jenniferwilliams@example.com,001-856-541-2990x0065,Regular,Active,07-05-2023
1536,Justin Cunningham,30-11-1995,Female,South Pamela,Massachusetts,gnicholson@example.org,001-580-956-7965x261,VIP,Inactive,01-08-2025
1537,Jason Bryan,31-12-1954,Female,North Ricky,Florida,victor15@example.net,232-993-1661,New,Active,16-10-2023
1538,Christopher Boyd,23-10-1987,Male,Rachelmouth,Colorado,shawnmullins@example.net,9293964395,Premium,Active,09-11-2023
1539,Troy Johnson,06-09-1986,Female,Port Justinland,Georgia,robert88@example.org,8482978706,Regular,Active,09-02-2024
1540,Shannon Reed,31-03-1987,Male,Lake Toddtown,Virginia,jesseedwards@example.org,+1-255-806-0863x989,New,Active,04-03-2025
1541,Trevor Fernandez,09-11-1981,Male,Aprilborough,Washington,sandra12@example.org,001-664-436-8007x3166,Regular,Active,03-04-2022
1542,Amy Sanchez,19-07-2007,Female,Amyview,Arizona,robinsonlee@example.org,(832)278-6802,Premium,Active,14-09-2025
1543,Daniel Mosley,31-12-1950,Female,Jameshaven,Georgia,elizabethkelly@example.net,001-321-832-7233x270,Regular,Active,29-06-2023
1544,Karla Silva,07-07-1990,Male,Morenofort,Georgia,nicole27@example.com,+1-311-361-8799x5219,New,Active,11-02-2023
1545,April James,29-11-1965,Male,Mcmillantown,New York,jmeyer@example.com,+1-241-857-2968x27585,Regular,Inactive,16-04-2025
1546,Tracey Schmidt,19-09-1952,Male,Davisview,Illinois,daniel68@example.org,226-845-5400,Regular,Active,22-02-2023
1547,Sean Conley,13-09-1993,Male,Lake Jeffery,Massachusetts,morrisondana@example.org,(391)852-9507x1075,VIP,Active,18-04-2024
1548,Brenda Burgess,16-11-1966,Male,Samuelmouth,Arizona,samanthamcconnell@example.net,314-555-5703x031,Regular,Active,18-05-2026
1549,Tanner Howell,22-09-1983,Female,North Christopher,Pennsylvania,jacqueline87@example.net,(290)574-9999x60982,New,Active,24-07-2021
1550,Robin Hall,10-06-1979,Female,Brookeside,Michigan,kara41@example.org,222-276-4031x88589,Premium,Inactive,19-08-2022
1551,Michelle Brennan,09-06-1993,Male,New Laura,North Carolina,rachelmcdonald@example.com,-5066,Regular,Active,20-11-2025
1552,Danielle Stewart,22-03-1981,Male,Cynthiaborough,Oregon,zlee@example.org,345.231.6991x56093,Regular,Active,24-04-2023
1553,Andrea Obrien,30-07-1996,Female,West Michael,Arizona,bethcross@example.net,339.885.6838,Regular,Inactive,07-10-2025
1554,Hunter Anderson,26-07-1973,Female,Rasmussentown,Illinois,nhansen@example.org,815-507-1240x957,Regular,Active,23-07-2024
1555,Holly Rose,12-02-2009,Female,North Angela,Washington,ashleycuevas@example.org,656.525.8120x6907,Regular,Active,13-01-2024
1556,Allison Burns,25-10-1960,Female,Browningborough,Florida,williamsonshawn@example.org,7588822185,Premium,Active,10-01-2024
1557,Christine Jones,04-02-2003,Female,New Christian,Massachusetts,stevensrandy@example.net,001-978-531-4281x1728,Premium,Active,20-10-2025
1558,Anthony Wright,05-01-1988,Male,East Regina,Washington,hannabrian@example.com,9757386684,Regular,Active,11-06-2024
1559,Jill Osborne,01-09-2005,Female,Ashleyshire,Ohio,njones@example.net,257.643.0143x0322,Regular,Active,31-10-2025
1560,Javier Richard,01-07-1985,Male,Murraytown,North Carolina,bradley28@example.com,-10467,New,Active,13-12-2024
1561,Cameron Lawrence,31-10-1990,Male,Deborahchester,North Carolina,qcowan@example.org,664.972.0901,New,Inactive,28-11-2023
1562,Rebecca Kim,17-03-1982,Male,Padillaport,Georgia,jaredjones@example.net,(853)663-1729,Premium,Active,06-10-2021
1563,Sarah Jones,17-11-1955,Female,Chrishaven,Massachusetts,karencarr@example.org,325-885-1305x322,New,Active,09-07-2024
1564,Stephen Bowen,25-08-1961,Male,East Aprilborough,Georgia,rhutchinson@example.org,638.993.1841,Premium,Active,16-04-2025
1565,Mary Hansen,23-01-1979,Female,Port Sharonmouth,Georgia,olsonbarbara@example.org,(749)434-0559x9407,Regular,Active,06-01-2025
1566,Jennifer Eaton,19-12-1962,Male,West Christopherbury,Michigan,tammy35@example.com,357-974-3988x8563,Regular,Active,14-01-2023
1567,Frances Boyer,01-02-2004,Male,South Brandon,New York,thomas58@example.com,001-726-230-7673x5643,Premium,Active,30-01-2025
1568,Robert Goodman,07-04-1976,Female,Brooksview,Illinois,michellejohnson@example.net,708-200-0152x749,Regular,Active,18-08-2022
1569,Charles Gill,30-06-1987,Female,East Mark,Virginia,mosleyelizabeth@example.org,(811)377-4834,Regular,Active,29-03-2022
1570,Lisa Wise,17-09-1999,Female,Stevenland,Georgia,ctate@example.net,+1-418-538-7341x992,New,Active,04-12-2024
1571,Jackson Goodwin,06-02-1962,Female,Port Dawnberg,Virginia,amanda00@example.net,(565)827-3372x03346,Regular,Active,22-02-2024
1572,Karen Collier,21-08-1970,Male,Port Matthewborough,Pennsylvania,stephenmiller@example.net,838-724-6651,VIP,Active,18-03-2025
1573,Dustin Bailey,14-09-1973,Male,New Nicholastown,Washington,chris26@example.com,(401)704-8018x5514,New,Active,13-03-2026
1574,Mary Garcia,21-06-2009,Female,Amyport,Massachusetts,kellybennett@example.net,(449)720-6815x14489,Premium,Active,24-06-2022
1575,Christopher Fields,20-05-1957,Male,Lake Julieville,Arizona,ashleywilson@example.com,+1-441-907-1147x30615,New,Active,18-05-2022
1576,Julia Lucas,25-12-2003,Female,East Danielmouth,Virginia,derek69@example.com,485.471.1060x872,Regular,Active,10-03-2024
1577,Laura Knight,26-11-1991,Male,New Michelleside,Georgia,hunterdorothy@example.org,(660)977-3519,Regular,Active,23-10-2021
1578,Craig Adams,12-07-1979,Female,Pierceview,Oregon,kimberly70@example.org,-1794,Regular,Active,28-02-2023
1579,Christopher Riley,22-12-1978,Male,Jordanshire,Florida,jaredjohnson@example.org,001-228-771-0356x77748,Premium,Inactive,10-09-2022
1580,Andrew Morton,12-02-2007,Male,East Markside,Illinois,keithpeterson@example.com,838.663.7168,Regular,Inactive,02-08-2022
1581,James Smith,08-05-1971,Female,West Philip,Michigan,austinmartinez@example.net,372.507.6890x9466,Regular,Active,08-10-2023
1582,Joel Rodriguez,11-10-1964,Female,East Jennifer,Texas,nweiss@example.org,8967651744,Regular,Active,17-03-2023
1583,Faith Sanders,16-05-1956,Male,Lake Amberburgh,Georgia,westcassandra@example.net,001-724-214-7992x87332,Regular,Active,10-09-2024
1584,Alexander Rodriguez,29-01-1999,Female,Pamelaport,Illinois,blakedonald@example.org,-8830,Regular,Active,13-08-2024
1585,Abigail Nguyen,12-02-1990,Male,West Tanyaville,Oregon,matthew88@example.com,-9292,Regular,Active,11-04-2025
1586,Omar Garrett,19-06-1996,Male,New Douglas,Virginia,daisy75@example.com,001-732-200-4765x353,New,Inactive,27-08-2024
1587,Ethan Charles,28-03-1995,Male,Williamsmouth,Colorado,ebradley@example.org,(934)748-3376x4625,Premium,Active,22-06-2025
1588,William Garner,14-04-1972,Female,North Laurenside,Ohio,nguyenscott@example.com,-4813,Regular,Active,15-08-2021
1589,Brittney Bernard,07-03-1974,Male,Lake Matthewmouth,Oregon,zwilliams@example.com,001-495-892-1199,Regular,Active,10-11-2024
1590,Sabrina Smith,17-08-1995,Male,Kelseymouth,Pennsylvania,weaverdave@example.org,(717)659-5019x424,New,Active,02-09-2023
1591,Kimberly Mcneil,25-11-1953,Male,Foleytown,Ohio,bartonzachary@example.com,8029563140,New,Active,11-09-2021
1592,Isaiah Martin,11-07-1979,Male,Yatesfurt,Florida,brownkaitlyn@example.net,414.578.3976x568,Regular,Active,13-09-2022
1593,Catherine Kelly,12-06-1980,Male,West Robert,Texas,castillodeborah@example.com,001-905-854-4847x32477,Regular,Active,03-03-2023
1594,Gregory Zimmerman,16-04-1973,Female,Willieberg,Virginia,amy62@example.com,344-727-6220x25563,New,Active,23-02-2025
1595,Nathan Palmer,14-04-1996,Male,Port Matthewtown,Oregon,debra16@example.org,(360)625-1003,Regular,Active,07-10-2025
1596,Dr. Kevin Ruiz,21-04-1963,Male,West Alexandria,Illinois,cstone@example.org,(490)701-9939x902,Premium,Active,21-04-2026
1597,Shannon Summers,31-01-1999,Female,Thomasfort,Ohio,angela97@example.net,-2220,Regular,Active,16-02-2025
1598,Joseph Schmidt,12-12-1985,Male,Brownport,Washington,mooregrace@example.net,296.510.6927,New,Active,02-11-2023
1599,Crystal Flores,27-02-1972,Male,Sabrinaborough,Pennsylvania,bwilliams@example.org,001-578-669-0105x862,Regular,Active,25-02-2024
1600,Michael Kelley,15-03-1992,Female,Jasonfort,Illinois,crystalpayne@example.net,(565)823-9878,New,Active,17-11-2025
1601,Kristina Anthony,30-12-1951,Female,West Lynnstad,California,wesleyfowler@example.com,001-925-835-6860x726,Regular,Active,25-04-2023
1602,Erica Frye,12-07-1978,Male,West Nicholas,Illinois,npetty@example.org,9165339177,Regular,Active,14-01-2026
1603,Deborah Jenkins,09-01-1987,Male,New Belindaview,Oregon,rrichard@example.com,(684)935-5568x544,Regular,Active,01-05-2026
1604,Justin Gallegos,22-10-1997,Female,North Bonnie,Illinois,angel28@example.com,939-414-5959,Regular,Active,14-05-2022
1605,Matthew Miller,18-07-1997,Male,South Anna,Pennsylvania,andrewsmary@example.net,972.496.7475x340,Regular,Active,23-11-2023
1606,Amy Wagner,06-06-1995,Female,New Andrea,Virginia,davismichael@example.net,(957)258-1096x31063,Regular,Active,09-02-2024
1607,Douglas Pearson,11-02-1987,Female,South Annmouth,Texas,millerteresa@example.net,(839)258-8921x475,Regular,Active,06-10-2022
1608,Johnny Dickson,17-11-1993,Male,Garciaberg,Arizona,matthewwiggins@example.net,(746)213-2464x520,New,Active,10-07-2024
1609,Nathan Floyd,18-05-1998,Male,Powersfort,North Carolina,qrodriguez@example.org,001-737-258-1052x5596,VIP,Active,22-02-2024
1610,Vanessa Santos,15-08-1997,Female,East Alantown,Virginia,aguilarfrank@example.net,(339)312-2673x3414,Regular,Active,23-10-2024
1611,Sue Morales,07-01-1958,Male,Port Cesarton,Massachusetts,joshua42@example.com,(397)204-7015x0191,Regular,Active,17-04-2025
1612,Natasha Mendez,14-06-1951,Female,Port Mark,Illinois,patrick33@example.org,486-278-1580x337,New,Active,03-10-2023
1613,Anthony Campbell,15-09-1977,Male,Martinview,Florida,jamesthomas@example.org,(664)274-1678x602,Premium,Active,30-06-2025
1614,Brady Williams,03-12-1962,Female,West Angela,Illinois,alyssacampbell@example.net,805-808-4422x56433,Regular,Active,19-08-2023
1615,Cheryl Sawyer,23-08-1987,Female,North Brandytown,Oregon,goodwinteresa@example.org,844.674.4122,Regular,Inactive,01-10-2022
1616,Joseph Ramos,03-07-1991,Male,Mcdowellmouth,North Carolina,brendacastillo@example.com,+1-421-234-7210x518,Regular,Active,25-08-2021
1617,Richard Fowler,16-08-1953,Female,East Nicholas,Florida,guzmanchelsea@example.net,529.427.4813,Regular,Inactive,18-09-2024
1618,Michelle Rodriguez,08-10-1976,Male,North Deborahchester,Washington,anthony53@example.com,(541)512-6001x71797,New,Active,17-07-2025
1619,Valerie Adams,11-06-1991,Male,Mcknightland,Washington,elizabeth02@example.org,2943620976,New,Active,22-03-2023
1620,Bradley Clark,22-02-2003,Female,Beckerfurt,Oregon,debbie35@example.org,001-513-823-8767x2502,New,Active,20-08-2022
1621,Thomas Rodriguez,04-03-2007,Female,Stewartmouth,Texas,susanphillips@example.org,(388)520-7063,Regular,Active,21-10-2024
1622,Joseph Cook,06-04-1971,Male,Tylerberg,Ohio,alecdickerson@example.org,001-287-881-6356x929,New,Active,28-05-2025
1623,Jessica Ruiz,22-06-2009,Male,Diazmouth,Michigan,iwilson@example.com,782-416-2181,Regular,Active,16-05-2025
1624,Kaitlin Crawford,11-01-1978,Female,Coxstad,Pennsylvania,luismitchell@example.net,001-757-358-2477,VIP,Active,15-10-2025
1625,Amy Calhoun,12-06-1971,Female,Lewismouth,Pennsylvania,lori63@example.net,4904002389,Regular,Active,05-08-2021
1626,Abigail Patel,05-10-1965,Male,Tracyshire,Pennsylvania,smithamy@example.net,+1-202-978-4836x55458,Regular,Active,25-01-2022
1627,Joshua Gould,16-12-1956,Female,North Todd,Ohio,stephentownsend@example.net,(542)291-6842x37771,Regular,Active,25-08-2023
1628,Jessica Johns,22-11-1970,Female,Erinville,Virginia,timothy08@example.org,+1-230-786-6982x1856,New,Active,20-09-2021
1629,Sylvia Tucker,27-04-1991,Female,Hartmanshire,Texas,walkerdaniel@example.org,427-506-1645,Regular,Inactive,17-04-2026
1630,Elijah Lee,08-10-1958,Female,East Robertmouth,Ohio,stephen23@example.net,8452291551,New,Active,19-03-2025
1631,Christopher Johnson,28-07-1966,Male,Lewishaven,Colorado,rosstanner@example.net,-5783,New,Inactive,11-04-2025
1632,Laura Booker,11-02-1962,Male,North Patriciaport,Massachusetts,lauriescott@example.org,001-634-579-0567x6131,New,Inactive,29-12-2022
1633,Emily Herrera,10-08-1978,Male,Port Robert,Illinois,frederick18@example.org,589.745.6163x301,Regular,Active,29-02-2024
1634,Mark Jackson,03-05-2002,Female,Gallagherbury,California,clarence87@example.com,944-286-8499,Premium,Active,07-01-2022
1635,Vincent Jones,21-02-1982,Male,Scotthaven,Florida,dsmith@example.com,765.593.2950x9424,New,Active,27-01-2025
1636,Julie Sanders,28-03-1963,Male,Madisonchester,Arizona,rchavez@example.com,518-297-8237x0500,Premium,Active,03-06-2023
1637,David Brennan,08-11-2004,Male,Jamesmouth,Arizona,lewislorraine@example.net,+1-624-553-6262x5685,VIP,Active,13-10-2024
1638,Thomas Ritter,09-02-1989,Male,New Dustin,New York,grodriguez@example.org,676-396-4317x087,Premium,Active,31-07-2023
1639,Austin Butler,13-03-1961,Female,Melissaville,Florida,thomashamilton@example.com,001-463-349-2625,VIP,Active,21-12-2022
1640,Willie Mitchell,25-09-2005,Female,North Nicole,Georgia,zbrown@example.org,637-929-3251,Regular,Inactive,22-06-2025
1641,Brian Oconnell,27-10-1977,Female,Elizabethstad,Pennsylvania,kylerodriguez@example.net,335-638-3344x7733,Regular,Inactive,26-06-2023
1642,Tammy Evans DVM,11-12-1983,Female,Robinsonborough,New York,deborahrhodes@example.com,847-754-0692x670,Regular,Active,22-02-2026
1643,Steven Simon,06-02-2007,Female,South Brandontown,New York,rojascourtney@example.com,(997)279-4878,Premium,Inactive,15-01-2023
1644,Mark Huerta,09-01-1978,Female,Lynnville,Arizona,rebeccamorris@example.com,-6102,Regular,Active,12-09-2023
1645,Alexander Mckinney,18-11-1962,Male,Collinsfort,Texas,ostevens@example.net,400.628.6774x2785,Regular,Active,15-06-2025
1646,Lisa Rich,01-11-1974,Male,Dixonmouth,Oregon,thompsonzachary@example.org,+1-294-736-6814x836,Regular,Active,25-01-2024
1647,Susan Oconnor,05-06-1951,Male,New Kathy,Arizona,nathanieltaylor@example.com,680.255.6255x0333,Regular,Inactive,19-03-2026
1648,Alyssa Cooley,28-04-2000,Male,East Kylieborough,Ohio,david53@example.org,604.330.6869,Regular,Active,15-09-2024
1649,Andrea Mcbride,05-10-1954,Female,South Sharon,Illinois,alan53@example.net,580-751-5480x5981,Premium,Active,28-05-2024
1650,Jonathon White,03-08-2007,Female,Lewisstad,Ohio,carol69@example.org,001-956-324-9735x2841,Regular,Inactive,20-01-2025
1651,Ashley Watts,26-10-2001,Male,New Michael,Washington,lauragonzalez@example.org,(834)623-0463x96483,VIP,Active,28-05-2024
1652,Elizabeth Braun,21-03-1983,Male,Port Vincent,Ohio,sarah96@example.net,001-711-553-5218x48096,Regular,Active,30-10-2025
1653,Shelby Sims,14-08-1999,Male,Port Ryan,Ohio,jennifer15@example.org,(902)926-2684x36628,VIP,Active,29-03-2026
1654,Michael Gibson,13-11-2006,Male,Holtview,Arizona,michelle89@example.org,+1-288-204-9924x77685,Regular,Active,08-11-2021
1655,Thomas Boyd,29-01-2010,Male,North Sylviamouth,Pennsylvania,emilyvazquez@example.org,+1-494-673-3023x34592,Regular,Active,25-03-2023
1656,Hailey Walker,20-03-1957,Female,West Terrencefurt,Illinois,samueljones@example.com,(509)699-3374x74757,Premium,Active,26-04-2025
1657,Dale Hall,28-11-1976,Female,New Donna,Massachusetts,timothyfrost@example.org,972-857-0360x307,VIP,Active,19-07-2025
1658,Kenneth Johnson,13-12-1978,Female,Christophermouth,Pennsylvania,mcknightcindy@example.org,336.278.4435x32301,New,Inactive,18-11-2024
1659,Tracy Escobar,05-10-1983,Male,Port Katiechester,Michigan,yhart@example.com,+1-362-692-7895x5993,Premium,Active,26-09-2022
1660,Tanya Thompson,07-08-1997,Female,Chavezchester,Washington,oenglish@example.net,(306)425-9409x182,New,Active,12-11-2024
1661,Michelle Strickland,28-08-1957,Male,West Allenburgh,New York,mariah68@example.com,001-797-370-0236x7361,Regular,Inactive,31-01-2025
1662,Gina Black,15-02-1986,Female,South Davidchester,Michigan,austin14@example.net,435-612-6151,Regular,Active,29-06-2024
1663,Brenda Cowan,26-10-2000,Female,Sheilaberg,New York,james79@example.net,(992)445-2543x6814,Regular,Active,26-08-2022
1664,Julian Cardenas,10-11-1961,Male,East Kristen,Pennsylvania,sfowler@example.net,(504)395-3864x04065,Regular,Inactive,07-09-2023
1665,Cassandra Weeks,08-07-1976,Female,Barbarashire,Arizona,gibsonlinda@example.net,5236959390,Regular,Active,25-03-2026
1666,Hannah Rubio,05-07-2005,Female,West Davidview,Texas,varcher@example.com,(687)359-3614x751,Regular,Active,01-03-2026
1667,April Caldwell,04-12-1952,Female,West Patrick,Massachusetts,scott88@example.net,+1-677-480-7424x9597,VIP,Active,08-01-2022
1668,Jennifer Simpson MD,24-11-1986,Female,Lake Alexandria,Pennsylvania,william90@example.com,(370)973-8484x552,Regular,Inactive,20-05-2023
1669,Courtney Miller,17-09-1975,Female,Lake Clarenceborough,Florida,michaelkramer@example.com,672.229.3681,Premium,Active,25-11-2022
1670,Anna Castillo,18-10-2007,Female,Michaelhaven,Texas,andrewpineda@example.net,785.230.1474x337,Regular,Inactive,29-10-2025
1671,William Pierce,21-12-1971,Female,Harveyhaven,Ohio,gary49@example.org,001-594-222-9325x1543,Regular,Active,01-04-2025
1672,Lisa Green,30-03-2000,Male,West Christopherside,Illinois,sandra33@example.org,883-957-1595,New,Active,31-03-2023
1673,Jerry Roach,31-03-2005,Male,North Joseph,Pennsylvania,jjoyce@example.org,829.306.0580,Premium,Inactive,27-03-2026
1674,Mario Thompson,05-04-1954,Male,Port Christine,North Carolina,christopher65@example.org,-1587,Regular,Active,26-05-2026
1675,Jennifer Adams,08-11-1963,Male,New Cynthiaton,Illinois,rshannon@example.org,(705)488-7725x36886,Regular,Inactive,06-06-2023
1676,Edward Mitchell,19-01-1953,Male,Lake Ianton,Ohio,matthew34@example.net,369-379-3936x6557,New,Inactive,08-06-2026
1677,Connor Brown,22-12-1994,Female,Port Jennifer,Virginia,hayesjohn@example.com,634-992-0301,VIP,Active,06-07-2022
1678,Christy Trevino,29-04-2010,Male,Lake Danaland,Washington,kbridges@example.org,001-425-681-0758x9562,Regular,Active,09-04-2023
1679,Alexander Weiss,03-06-1954,Female,Port Caleb,Texas,hgarcia@example.org,9519419271,Regular,Inactive,11-06-2025
1680,Troy Bryant,06-06-2007,Female,Hursttown,Illinois,fordgregory@example.org,508.883.0017x164,Premium,Inactive,15-10-2021
1681,Gloria Murphy,28-01-1975,Female,Meganfurt,California,umiles@example.net,001-367-559-0798x81761,Premium,Inactive,22-09-2024
1682,Kenneth Vasquez,29-06-1989,Female,Angelview,Illinois,teresapittman@example.org,001-679-800-1548x5775,Regular,Active,06-12-2022
1683,Katelyn Salinas,15-06-1973,Female,Susanmouth,Massachusetts,duaneschroeder@example.org,429.708.9045x51652,Premium,Active,27-02-2022
1684,Jose Davies,27-03-1965,Female,Lake Michelle,Texas,martingeorge@example.org,+1-935-225-0909x5218,New,Active,23-05-2022
1685,Sandra Williams,10-01-1981,Male,Port Jennifer,Colorado,nicholas15@example.com,001-941-694-8135x7184,Regular,Active,05-04-2023
1686,Candace Warner,27-01-1982,Female,Port Tinaville,Florida,wrightamy@example.com,001-318-433-4516x3534,Regular,Active,22-06-2023
1687,Michele Small,07-06-1961,Female,Lake Tiffany,Arizona,johnjohnson@example.org,(540)446-3749x2360,Premium,Active,07-04-2026
1688,Melanie Reid,01-09-1991,Female,Markchester,Georgia,brentrichard@example.net,9448511263,VIP,Active,23-05-2026
1689,Mrs. Christy Bryant,07-09-1952,Male,North Robynberg,Massachusetts,ksnyder@example.com,001-369-302-6279x1925,Premium,Active,14-03-2024
1690,Lydia Curtis,01-08-1956,Male,Rossfort,North Carolina,adam77@example.com,(691)730-3896x22479,Regular,Active,21-02-2026
